,StateName,Plan_Shorthand,Year,BenefitsPerPerson
3542,Utah,Utah PSC-T2,2020,212.2905027932961
3543,Utah,Utah PSC-T2,2021,71.51140316969463
3547,Utah,Utah PSN,2000,28995.049504950493
3548,Utah,Utah PSN,2001,25908.26067832168
3549,Utah,Utah PSN,2002,24665.318775872263
3550,Utah,Utah PSN,2003,24989.973481046447
3551,Utah,Utah PSN,2004,25717.501585127204
3552,Utah,Utah PSN,2005,26549.996105640104
3553,Utah,Utah PSN,2006,27365.57913079131
3554,Utah,Utah PSN,2007,30156.736873554357
3555,Utah,Utah PSN,2008,31107.26362123894
3556,Utah,Utah PSN,2009,31273.084618169847
3557,Utah,Utah PSN,2010,33113.70421686747
3558,Utah,Utah PSN,2011,30509.30962611607
3559,Utah,Utah PSN,2012,30477.65712428497
3560,Utah,Utah PSN,2013,31636.280010045204
3561,Utah,Utah PSN,2014,32272.469637280807
3562,Utah,Utah PSN,2015,34262.58155136268
3563,Utah,Utah PSN,2016,35523.71338028169
3564,Utah,Utah PSN,2017,37147.0951115116
3565,Utah,Utah PSN,2018,40466.47361453893
3566,Utah,Utah PSN,2019,43307.434972067036
3567,Utah,Utah PSN,2020,44020.00404131118
3568,Utah,Utah PSN,2021,46656.45954403219
3572,Utah,Utah Judges,2000,725.1273799946366
3573,Utah,Utah Judges,2001,836.9204713852233
3574,Utah,Utah Judges,2002,896.4695367197974
3575,Utah,Utah Judges,2003,1106.5373393265515
3576,Utah,Utah Judges,2004,1214.4772117962466
3577,Utah,Utah Judges,2005,1352.5154141721025
3578,Utah,Utah Judges,2006,1595.6346927053416
3579,Utah,Utah Judges,2007,2104.9376352953304
3580,Utah,Utah Judges,2008,2322.9120142920947
3581,Utah,Utah Judges,2009,2945.317257337718
3582,Utah,Utah Judges,2010,3920.1714438789177
3583,Utah,Utah Judges,2011,4150.572831423895
3584,Utah,Utah Judges,2012,4929.04953145917
3585,Utah,Utah Judges,2013,6307.015866947047
3586,Utah,Utah Judges,2014,8296.923762817654
3587,Utah,Utah Judges,2015,10961.774926490243
3588,Utah,Utah Judges,2016,13444.592790387183
3589,Utah,Utah Judges,2017,20266.548200799643
3590,Utah,Utah Judges,2018,36666.666666666664
3591,Utah,Utah Judges,2019,67542.70696452037
3592,Utah,Utah Judges,2020,3293500.0
3593,Utah,Utah Judges,2021,1568027.8884462153
3597,Utah,Utah Elected,2000,26366.843033509704
3598,Utah,Utah Elected,2001,23849.332726721263
3599,Utah,Utah Elected,2002,21262.303804203246
3600,Utah,Utah Elected,2003,19479.98104714523
3601,Utah,Utah Elected,2004,17159.139440529576
3602,Utah,Utah Elected,2005,16624.149659863946
3603,Utah,Utah Elected,2006,15228.73194221509
3604,Utah,Utah Elected,2007,14116.823199868184
3605,Utah,Utah Elected,2008,13338.309600367478
3606,Utah,Utah Elected,2009,12724.331474331475
3607,Utah,Utah Elected,2010,12051.47551978538
3608,Utah,Utah Elected,2011,11602.40621447518
3609,Utah,Utah Elected,2012,11099.922425110395
3610,Utah,Utah Elected,2013,11674.301549598462
3611,Utah,Utah Elected,2014,11341.771471568312
3612,Utah,Utah Elected,2015,10761.008704557093
3613,Utah,Utah Elected,2016,10865.234184022685
3614,Utah,Utah Elected,2017,10866.311161006643
3615,Utah,Utah Elected,2018,10493.45350192808
3616,Utah,Utah Elected,2019,10496.856970636358
3617,Utah,Utah Elected,2020,10202.380952380952
3618,Utah,Utah Elected,2021,3768.9530685920577
3623,Vermont,Vermont Muni,2001,4155.961852861035
3624,Vermont,Vermont Muni,2002,4616.070327552987
3625,Vermont,Vermont Muni,2003,2170.2712392829308
3626,Vermont,Vermont Muni,2004,2569.6083836858006
3627,Vermont,Vermont Muni,2005,3194.5655114116653
3628,Vermont,Vermont Muni,2006,3298.5423184917768
3629,Vermont,Vermont Muni,2007,3749.7139423076924
3630,Vermont,Vermont Muni,2008,4135.550971836573
3631,Vermont,Vermont Muni,2009,4553.553522771506
3632,Vermont,Vermont Muni,2010,5149.8566131025955
3633,Vermont,Vermont Muni,2011,5558.57704785077
3634,Vermont,Vermont Muni,2012,7058.980667838313
3635,Vermont,Vermont Muni,2013,7403.260239966901
3636,Vermont,Vermont Muni,2014,7958.576325229175
3637,Vermont,Vermont Muni,2015,7368.11878354204
3638,Vermont,Vermont Muni,2016,7873.664261168385
3639,Vermont,Vermont Muni,2017,8255.760768721007
3640,Vermont,Vermont Muni,2018,8594.045564272783
3641,Vermont,Vermont Muni,2019,8676.923989218329
3642,Vermont,Vermont Muni,2020,9339.195966907962
3643,Vermont,Vermont Muni,2021,9197.407279428702
3644,Vermont,Vermont Muni,2022,7778.596868186323
3648,Vermont,Vermont SERS,2001,22454.69003690037
3649,Vermont,Vermont SERS,2002,22344.083947816223
3650,Vermont,Vermont SERS,2003,23118.992777777778
3651,Vermont,Vermont SERS,2004,24978.800223838836
3652,Vermont,Vermont SERS,2005,25254.99638429752
3653,Vermont,Vermont SERS,2006,27889.15292275574
3654,Vermont,Vermont SERS,2007,34121.54144927536
3655,Vermont,Vermont SERS,2008,37928.0568383659
3656,Vermont,Vermont SERS,2009,40324.19055843408
3657,Vermont,Vermont SERS,2010,48706.478421701606
3658,Vermont,Vermont SERS,2011,52197.48182378312
3659,Vermont,Vermont SERS,2012,56286.02309612984
3660,Vermont,Vermont SERS,2013,62616.45608327912
3661,Vermont,Vermont SERS,2014,63437.15134459037
3662,Vermont,Vermont SERS,2015,66345.31488314884
3663,Vermont,Vermont SERS,2016,66597.7856321839
3664,Vermont,Vermont SERS,2017,66380.13043478261
3665,Vermont,Vermont SERS,2018,64239.47795938583
3666,Vermont,Vermont SERS,2019,63553.467579908676
3667,Vermont,Vermont SERS,2020,65927.39955555556
3668,Vermont,Vermont SERS,2021,62522.55006031363
3669,Vermont,Vermont SERS,2022,47011.048178280864
3673,Vermont,Vermont STRS,2001,13504.87075261988
3674,Vermont,Vermont STRS,2002,13534.072278664731
3675,Vermont,Vermont STRS,2003,14468.80396096441
3676,Vermont,Vermont STRS,2004,15160.90614709111
3677,Vermont,Vermont STRS,2005,17313.6819228555
3678,Vermont,Vermont STRS,2006,18742.214649321268
3679,Vermont,Vermont STRS,2007,20419.633717737506
3680,Vermont,Vermont STRS,2008,22608.046780407265
3681,Vermont,Vermont STRS,2009,26607.223341232228
3682,Vermont,Vermont STRS,2010,27008.709325119013
3683,Vermont,Vermont STRS,2011,32188.581276339555
3684,Vermont,Vermont STRS,2012,39451.10582719357
3685,Vermont,Vermont STRS,2013,42113.912137975916
3686,Vermont,Vermont STRS,2014,43879.80513307985
3687,Vermont,Vermont STRS,2015,43258.78936605317
3688,Vermont,Vermont STRS,2016,50199.73851921275
3689,Vermont,Vermont STRS,2017,53870.59255725191
3690,Vermont,Vermont STRS,2018,52795.57088235294
3691,Vermont,Vermont STRS,2019,53112.09482517483
3692,Vermont,Vermont STRS,2020,55255.83402835696
3693,Vermont,Vermont STRS,2021,55592.98980658651
3694,Vermont,Vermont STRS,2022,50965.55919465978
3697,Virginia,Virgina JRS,2000,13713683.575757576
3698,Virginia,Virgina JRS,2001,6051932.500993345
3699,Virginia,Virgina JRS,2002,3554193.577120653
3700,Virginia,Virgina JRS,2003,2315597.5598492688
3701,Virginia,Virgina JRS,2004,1575695.052718546
3702,Virginia,Virgina JRS,2005,1083775.5898968398
3703,Virginia,Virgina JRS,2006,733062.897593403
3704,Virginia,Virgina JRS,2007,470387.5300473402
3705,Virginia,Virgina JRS,2008,266296.9097328161
3706,Virginia,Virgina JRS,2009,243638.6094935592
3707,Virginia,Virgina JRS,2010,241550.24946543123
3708,Virginia,Virgina JRS,2011,225121.25022453748
3709,Virginia,Virgina JRS,2012,216766.8866986165
3710,Virginia,Virgina JRS,2013,222188.71990037916
3711,Virginia,Virgina JRS,2014,213848.12242126706
3712,Virginia,Virgina JRS,2015,212770.33229300534
3713,Virginia,Virgina JRS,2016,206315.21964479052
3714,Virginia,Virgina JRS,2017,192874.62339159663
3715,Virginia,Virgina JRS,2018,184184.90356083086
3716,Virginia,Virgina JRS,2019,184254.07109087726
3717,Virginia,Virgina JRS,2020,186799.33665008293
3718,Virginia,Virgina JRS,2021,184029.21098587077
3719,Virginia,Virgina JRS,2022,176738.49915940702
3722,Virginia,Virgina LORS,2000,131704.7489823609
3723,Virginia,Virgina LORS,2001,65534.69611827408
3724,Virginia,Virgina LORS,2002,43138.792505204714
3725,Virginia,Virgina LORS,2003,31876.13449438073
3726,Virginia,Virgina LORS,2004,25097.689959523617
3727,Virginia,Virgina LORS,2005,20570.006018773453
3728,Virginia,Virgina LORS,2006,17331.66398692638
3729,Virginia,Virgina LORS,2007,14900.561632483543
3730,Virginia,Virgina LORS,2008,13008.31233309512
3731,Virginia,Virgina LORS,2009,13106.201432271828
3732,Virginia,Virgina LORS,2010,14049.753694581279
3733,Virginia,Virgina LORS,2011,14330.543519681592
3734,Virginia,Virgina LORS,2012,14336.955671956845
3735,Virginia,Virgina LORS,2013,14749.331429470347
3736,Virginia,Virgina LORS,2014,15104.572358017438
3737,Virginia,Virgina LORS,2015,15376.584590945193
3738,Virginia,Virgina LORS,2016,15706.8920831755
3739,Virginia,Virgina LORS,2017,15483.819943320372
3740,Virginia,Virgina LORS,2018,16016.056518946692
3741,Virginia,Virgina LORS,2019,16023.259396179914
3742,Virginia,Virgina LORS,2020,13677.852075348608
3743,Virginia,Virgina LORS,2021,11408.259964783094
3744,Virginia,Virgina LORS,2022,9888.280568118702
3747,Virginia,Virginia RS-S,2000,10428.75789325149
3748,Virginia,Virginia RS-S,2001,11917.467849761497
3749,Virginia,Virginia RS-S,2002,13317.911172008548
3750,Virginia,Virginia RS-S,2003,14637.711925862342
3751,Virginia,Virginia RS-S,2004,15883.640707790864
3752,Virginia,Virginia RS-S,2005,17061.73081969711
3753,Virginia,Virginia RS-S,2006,18177.375970126817
3754,Virginia,Virginia RS-S,2007,19235.412840560264
3755,Virginia,Virginia RS-S,2008,20240.191183256313
3756,Virginia,Virginia RS-S,2009,21243.991656337857
3757,Virginia,Virginia RS-S,2010,23907.38967936529
3758,Virginia,Virginia RS-S,2011,24349.58329197737
3759,Virginia,Virginia RS-S,2012,24626.152084545647
3760,Virginia,Virginia RS-S,2013,25797.245425099485
3761,Virginia,Virginia RS-S,2014,26766.906203628358
3762,Virginia,Virginia RS-S,2015,27627.166132361333
3763,Virginia,Virginia RS-S,2016,28526.32182392497
3764,Virginia,Virginia RS-S,2017,28977.037084869295
3765,Virginia,Virginia RS-S,2018,30013.0484302268
3766,Virginia,Virginia RS-S,2019,29463.45683569418
3767,Virginia,Virginia RS-S,2020,27823.16637746355
3768,Virginia,Virginia RS-S,2021,42783.49709691827
3769,Virginia,Virginia RS-S,2022,51314.61406941286
3772,Virginia,Virgina SPORS,2000,9367592.503987242
3773,Virginia,Virgina SPORS,2001,7323813.216692279
3774,Virginia,Virgina SPORS,2002,5686875.239514583
3775,Virginia,Virgina SPORS,2003,4346294.51060122
3776,Virginia,Virgina SPORS,2004,3228271.1292613633
3777,Virginia,Virgina SPORS,2005,2281630.9533568327
3778,Virginia,Virgina SPORS,2006,1469772.0420283228
3779,Virginia,Virgina SPORS,2007,765822.4465136107
3780,Virginia,Virgina SPORS,2008,149608.50439882698
3781,Virginia,Virgina SPORS,2009,145569.35817805384
3782,Virginia,Virgina SPORS,2010,143855.28031290745
3783,Virginia,Virgina SPORS,2011,147602.22359481163
3784,Virginia,Virgina SPORS,2012,139528.1690140845
3785,Virginia,Virgina SPORS,2013,138358.85969815537
3786,Virginia,Virgina SPORS,2014,139892.2091782284
3787,Virginia,Virgina SPORS,2015,142192.95558958652
3788,Virginia,Virgina SPORS,2016,136288.64970645795
3789,Virginia,Virgina SPORS,2017,142906.52888680133
3790,Virginia,Virgina SPORS,2018,137943.0894308943
3791,Virginia,Virgina SPORS,2019,132831.3253012048
3792,Virginia,Virgina SPORS,2020,19548.18795015434
3793,Virginia,Virgina SPORS,2021,11935.316393843148
3794,Virginia,Virgina SPORS,2022,7925.337668834417
3797,Virginia,Virginia RS-T,2000,14024.024511638085
3798,Virginia,Virginia RS-T,2001,16738.02595241409
3799,Virginia,Virginia RS-T,2002,19126.53930216921
3800,Virginia,Virginia RS-T,2003,21244.805369258647
3801,Virginia,Virginia RS-T,2004,23136.233879831274
3802,Virginia,Virginia RS-T,2005,24835.409876542486
3803,Virginia,Virginia RS-T,2006,26370.227707027647
3804,Virginia,Virginia RS-T,2007,27763.434329861564
3805,Virginia,Virginia RS-T,2008,29033.764275542402
3806,Virginia,Virginia RS-T,2009,29973.28326955015
3807,Virginia,Virginia RS-T,2010,31508.336840160526
3808,Virginia,Virginia RS-T,2011,33266.568682815916
3809,Virginia,Virginia RS-T,2012,33144.90080749676
3810,Virginia,Virginia RS-T,2013,34633.63570848443
3811,Virginia,Virginia RS-T,2014,35070.76363250958
3812,Virginia,Virginia RS-T,2015,35864.54326076798
3813,Virginia,Virginia RS-T,2016,36516.04626873681
3814,Virginia,Virginia RS-T,2017,36527.406365001094
3815,Virginia,Virginia RS-T,2018,37024.08440878968
3816,Virginia,Virginia RS-T,2019,34259.88779368917
3817,Virginia,Virginia RS-T,2020,33460.87686528008
3818,Virginia,Virginia RS-T,2021,35921.3800396107
3819,Virginia,Virginia RS-T,2022,37247.196198436286
3822,Virginia,Virginia RS-L,2000,29431.999045016437
3823,Virginia,Virginia RS-L,2001,26710.086052124887
3824,Virginia,Virginia RS-L,2002,23926.43661595976
3825,Virginia,Virginia RS-L,2003,21078.92625211887
3826,Virginia,Virginia RS-L,2004,18165.331867623994
3827,Virginia,Virginia RS-L,2005,15183.325972570869
3828,Virginia,Virginia RS-L,2006,12130.470479202226
3829,Virginia,Virginia RS-L,2007,9004.210053682968
3830,Virginia,Virginia RS-L,2008,5801.8649824763725
3831,Virginia,Virginia RS-L,2009,6478.8143026220705
3832,Virginia,Virginia RS-L,2010,7458.238732904204
3833,Virginia,Virginia RS-L,2011,8342.556167211047
3834,Virginia,Virginia RS-L,2012,9222.484100521702
3835,Virginia,Virginia RS-L,2013,10352.3700952451
3836,Virginia,Virginia RS-L,2014,11343.068077115966
3837,Virginia,Virginia RS-L,2015,12602.659679064474
3838,Virginia,Virginia RS-L,2016,14011.709993019784
3839,Virginia,Virginia RS-L,2017,15067.342659771835
3840,Virginia,Virginia RS-L,2018,16497.156534226902
3841,Virginia,Virginia RS-L,2019,16284.331232492998
3842,Virginia,Virginia RS-L,2020,20545.355848652456
3843,Virginia,Virginia RS-L,2021,25192.792136633343
3844,Virginia,Virginia RS-L,2022,29949.28865166903
3847,Washington,Washington LEOFF Plan 1,2000,23324.35611917992
3848,Washington,Washington LEOFF Plan 1,2001,1942586.2032520326
3849,Washington,Washington LEOFF Plan 1,2002,2255583.8035714286
3850,Washington,Washington LEOFF Plan 1,2003,2700180.7040816327
3851,Washington,Washington LEOFF Plan 1,2004,3534000.0
3852,Washington,Washington LEOFF Plan 1,2005,4241772.7272727275
3853,Washington,Washington LEOFF Plan 1,2006,4648532.258064516
3854,Washington,Washington LEOFF Plan 1,2007,5007533.333333333
3855,Washington,Washington LEOFF Plan 1,2008,5598750.0
3856,Washington,Washington LEOFF Plan 1,2009,5839875.0
3857,Washington,Washington LEOFF Plan 1,2010,7196404.255319149
3858,Washington,Washington LEOFF Plan 1,2011,7528333.333333333
3859,Washington,Washington LEOFF Plan 1,2012,8376536.585365853
3860,Washington,Washington LEOFF Plan 1,2013,9772111.111111112
3861,Washington,Washington LEOFF Plan 1,2014,9614594.594594594
3862,Washington,Washington LEOFF Plan 1,2015,11200343.75
3863,Washington,Washington LEOFF Plan 1,2016,11265125.0
3864,Washington,Washington LEOFF Plan 1,2017,12415862.068965517
3865,Washington,Washington LEOFF Plan 1,2018,12134700.0
3866,Washington,Washington LEOFF Plan 1,2019,13181071.42857143
3867,Washington,Washington LEOFF Plan 1,2020,inf
3868,Washington,Washington LEOFF Plan 1,2021,879191.2464319696
3869,Washington,Washington LEOFF Plan 1,2022,435913.41579448147
3872,Washington,Washington LEOFF Plan 2,2000,842.1847850721463
3873,Washington,Washington LEOFF Plan 2,2001,1275.122599704579
3874,Washington,Washington LEOFF Plan 2,2002,1812.7640449438202
3875,Washington,Washington LEOFF Plan 2,2003,2497.5224615384614
3876,Washington,Washington LEOFF Plan 2,2004,3445.2679589509694
3877,Washington,Washington LEOFF Plan 2,2005,4839.89218328841
3878,Washington,Washington LEOFF Plan 2,2006,7367.5344563552835
3879,Washington,Washington LEOFF Plan 2,2007,10093.598448108633
3880,Washington,Washington LEOFF Plan 2,2008,12616.97247706422
3881,Washington,Washington LEOFF Plan 2,2009,15680.942184154175
3882,Washington,Washington LEOFF Plan 2,2010,18552.250803858522
3883,Washington,Washington LEOFF Plan 2,2011,27234.154929577464
3884,Washington,Washington LEOFF Plan 2,2012,34781.041388518024
3885,Washington,Washington LEOFF Plan 2,2013,44424.215642951836
3886,Washington,Washington LEOFF Plan 2,2014,52776.08787494719
3887,Washington,Washington LEOFF Plan 2,2015,61132.36481033091
3888,Washington,Washington LEOFF Plan 2,2016,66715.11417180138
3889,Washington,Washington LEOFF Plan 2,2017,79034.1726618705
3890,Washington,Washington LEOFF Plan 2,2018,86854.80093676815
3891,Washington,Washington LEOFF Plan 2,2019,96417.45730550284
3892,Washington,Washington LEOFF Plan 2,2020,88.1874977851802
3893,Washington,Washington LEOFF Plan 2,2021,96875.5812676211
3894,Washington,Washington LEOFF Plan 2,2022,72329.74960439355
3897,Washington,Washington PERS 1,2000,61517.83851524311
3898,Washington,Washington PERS 1,2001,59129.36808191367
3899,Washington,Washington PERS 1,2002,69847.40670553935
3900,Washington,Washington PERS 1,2003,80343.72235440157
3901,Washington,Washington PERS 1,2004,99407.80542986425
3902,Washington,Washington PERS 1,2005,109697.88293897883
3903,Washington,Washington PERS 1,2006,121002.86421038928
3904,Washington,Washington PERS 1,2007,130619.74649766511
3905,Washington,Washington PERS 1,2008,147543.27544136645
3906,Washington,Washington PERS 1,2009,160126.9437799043
3907,Washington,Washington PERS 1,2010,173898.6074166797
3908,Washington,Washington PERS 1,2011,191141.00432324575
3909,Washington,Washington PERS 1,2012,208247.51596877218
3910,Washington,Washington PERS 1,2013,227450.90489025798
3911,Washington,Washington PERS 1,2014,250156.88748685594
3912,Washington,Washington PERS 1,2015,274237.1912168344
3913,Washington,Washington PERS 1,2016,297551.7498138496
3914,Washington,Washington PERS 1,2017,325193.03969548666
3915,Washington,Washington PERS 1,2018,360784.3494085532
3916,Washington,Washington PERS 1,2019,409893.6752136752
3917,Washington,Washington PERS 1,2020,88485.03885115383
3918,Washington,Washington PERS 1,2021,45321.95258584726
3919,Washington,Washington PERS 1,2022,30787.059295700634
3922,Washington,Washington PERS 2/3,2000,528.6684956654203
3923,Washington,Washington PERS 2/3,2001,553.1433984864159
3924,Washington,Washington PERS 2/3,2002,650.9308343097944
3925,Washington,Washington PERS 2/3,2003,757.062813440321
3926,Washington,Washington PERS 2/3,2004,893.4670136548849
3927,Washington,Washington PERS 2/3,2005,1019.7312265517994
3928,Washington,Washington PERS 2/3,2006,1140.7470208657153
3929,Washington,Washington PERS 2/3,2007,1326.73358674392
3930,Washington,Washington PERS 2/3,2008,1514.8310549393861
3931,Washington,Washington PERS 2/3,2009,1782.8064804623004
3932,Washington,Washington PERS 2/3,2010,2110.316675328159
3933,Washington,Washington PERS 2/3,2011,2538.8076031222445
3934,Washington,Washington PERS 2/3,2012,3021.9149533084847
3935,Washington,Washington PERS 2/3,2013,3621.3752715594596
3936,Washington,Washington PERS 2/3,2014,4372.116031195171
3937,Washington,Washington PERS 2/3,2015,4990.722198471451
3938,Washington,Washington PERS 2/3,2016,5655.179699396023
3939,Washington,Washington PERS 2/3,2017,6347.5869020493055
3940,Washington,Washington PERS 2/3,2018,7142.705130419761
3941,Washington,Washington PERS 2/3,2019,8051.74363046609
3942,Washington,Washington PERS 2/3,2020,9799.238178989704
3943,Washington,Washington PERS 2/3,2021,11505.198998806032
3944,Washington,Washington PERS 2/3,2022,13772.858963018267
3953,Washington,Washington PSERS 2,2006,0.0
3954,Washington,Washington PSERS 2,2007,0.0
3955,Washington,Washington PSERS 2,2008,0.0
3956,Washington,Washington PSERS 2,2009,0.0
3957,Washington,Washington PSERS 2,2010,0.0
3958,Washington,Washington PSERS 2,2011,0.0
3959,Washington,Washington PSERS 2,2012,0.0
3960,Washington,Washington PSERS 2,2013,0.0
3961,Washington,Washington PSERS 2,2014,0.0
3962,Washington,Washington PSERS 2,2015,0.0
3963,Washington,Washington PSERS 2,2016,427.35042735042737
3964,Washington,Washington PSERS 2,2017,369.2762186115214
3965,Washington,Washington PSERS 2,2018,662.9101756711965
3966,Washington,Washington PSERS 2,2019,860.8321377331421
3967,Washington,Washington PSERS 2,2020,1113.8472662997629
